group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
main 13.0000 1.0000 52.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 b 0.1720 1.7500 1.4120 1.4036 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
main 13.0000 1.0000 62.0000 10.0000 2.0000 10.0000 9.0000 1.0000 0.0538 0.2497 2.2472 0.0349 0.0588 b 0.1860 2.4972 1.4310 1.4227 0.2488 0.1988 0.3360 0.3048 0.2508 0.2231 0.2970 0.1729 0.2149 
main 13.0000 1.0000 61.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 b 0.2060 2.5000 1.4741 1.4658 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
main 13.0000 1.0000 7.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 b 0.1920 1.5000 1.3306 1.3222 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
main 13.0000 1.0000 53.0000 7.0000 1.0000 7.0000 6.0000 1.0000 0.0492 0.2503 1.5015 0.0349 0.0588 b 0.2190 1.7515 1.2690 1.2606 0.2701 0.1678 0.2839 0.2501 0.2239 0.3058 0.0000 0.0000 0.0000 
main 13.0000 1.0000 35.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0511 0.2493 1.7453 0.0349 0.0588 b 0.1790 1.9953 1.0823 1.0740 0.2441 0.2119 0.2943 0.1692 0.3161 0.2296 0.2801 0.0000 0.0000 
main 13.0000 1.0000 15.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.0911 0.2494 1.7458 0.0906 0.1145 b 0.2190 1.9958 1.3292 1.3209 0.1965 0.3295 0.1646 0.3395 0.3659 0.1923 0.1574 0.0000 0.0000 
main 13.0000 1.0000 24.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.0932 0.2498 0.7493 0.0906 0.1145 b 0.2930 0.9993 1.4318 1.4234 0.2340 0.3499 0.1655 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 13.0000 1.0000 13.0000 8.0000 1.0000 8.0000 7.0000 0.0000 0.0000 0.2500 1.7500 0.0000 0.0000 b 0.1920 2.0000 1.0152 1.0069 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 
main 13.0000 1.0000 25.0000 5.0000 0.0000 5.0000 4.0000 0.0000 0.0000 0.2500 1.0000 0.0000 0.0000 b 0.1950 1.2500 1.3284 1.3200 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 
