group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
main 11.0000 2.0000 42.0000 10.0000 2.0000 10.0000 9.0000 2.0000 0.0949 0.2504 2.2539 0.0906 0.1145 b 0.1980 2.5039 1.1191 1.1108 0.3912 0.3368 0.1626 0.2103 0.1532 0.3040 0.1817 0.3527 0.1614 
main 11.0000 2.0000 35.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0501 0.2505 1.7534 0.0349 0.0588 b 0.2190 2.0034 1.4337 1.4254 0.1762 0.2413 0.2023 0.2962 0.2413 0.2840 0.3122 0.0000 0.0000 
main 11.0000 2.0000 57.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.0910 0.2504 1.7527 0.0906 0.1145 b 0.1720 2.0027 1.3853 1.3770 0.2133 0.2562 0.3975 0.2107 0.1643 0.3493 0.1614 0.0000 0.0000 
main 11.0000 2.0000 29.0000 6.0000 0.0000 6.0000 5.0000 1.0000 0.0576 0.2506 1.2532 0.0349 0.0588 b 0.1980 1.5032 1.1846 1.1763 0.2461 0.3347 0.2717 0.2186 0.1821 0.0000 0.0000 0.0000 0.0000 
main 11.0000 2.0000 5.0000 5.0000 0.0000 5.0000 4.0000 1.0000 0.0583 0.2502 1.0007 0.0349 0.0588 b 0.2330 1.2507 1.0630 1.0546 0.3284 0.2255 0.1915 0.2554 0.0000 0.0000 0.0000 0.0000 0.0000 
main 11.0000 2.0000 56.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0549 0.2502 1.7511 0.0349 0.0588 b 0.1370 2.0011 1.3799 1.3716 0.2377 0.2031 0.2850 0.2132 0.3395 0.1874 0.2852 0.0000 0.0000 
main 11.0000 2.0000 53.0000 7.0000 1.0000 7.0000 6.0000 1.0000 0.0576 0.2492 1.4952 0.0349 0.0588 b 0.1670 1.7452 1.2656 1.2572 0.2002 0.3285 0.2414 0.2994 0.1764 0.2494 0.0000 0.0000 0.0000 
main 11.0000 2.0000 36.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.0928 0.2500 1.7503 0.0906 0.1145 b 0.2390 2.0003 1.0446 1.0362 0.1789 0.3533 0.1562 0.2585 0.1925 0.3994 0.2114 0.0000 0.0000 
main 11.0000 2.0000 17.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0549 0.2498 1.9983 0.0349 0.0588 b 0.1940 2.2483 1.4910 1.4827 0.2072 0.3006 0.3337 0.1941 0.2464 0.2084 0.3030 0.2048 0.0000 
main 11.0000 2.0000 15.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.0960 0.2500 1.7501 0.0906 0.1145 b 0.2000 2.0001 1.0967 1.0884 0.3837 0.1655 0.3580 0.1888 0.3042 0.1938 0.1562 0.0000 0.0000 
main 11.0000 2.0000 33.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.0919 0.2497 1.4979 0.0906 0.1145 b 0.2520 1.7479 1.2280 1.2197 0.2023 0.1680 0.3081 0.2570 0.1633 0.3992 0.0000 0.0000 0.0000 
main 11.0000 2.0000 50.0000 6.0000 0.0000 6.0000 5.0000 1.0000 0.0356 0.2492 1.2461 0.0349 0.0588 b 0.2300 1.4961 1.0659 1.0576 0.2685 0.2243 0.2572 0.2033 0.2927 0.0000 0.0000 0.0000 0.0000 
main 11.0000 2.0000 52.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 b 0.2690 1.7500 1.1523 1.1440 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
main 11.0000 2.0000 54.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.1006 0.2504 1.5025 0.0906 0.1145 b 0.2410 1.7525 1.3025 1.2941 0.2097 0.1522 0.2223 0.1685 0.3947 0.3550 0.0000 0.0000 0.0000 
main 11.0000 2.0000 23.0000 4.0000 0.0000 4.0000 3.0000 1.0000 0.0380 0.2491 0.7473 0.0349 0.0588 b 0.2530 0.9973 1.3607 1.3524 0.2083 0.2835 0.2555 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
