group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
main 6.0000 2.0000 57.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.0914 0.2497 1.7476 0.0906 0.1145 b 0.1600 1.9976 1.1463 1.1380 0.1508 0.3169 0.3919 0.1572 0.2231 0.1979 0.3098 0.0000 0.0000 
main 6.0000 2.0000 13.0000 8.0000 1.0000 8.0000 7.0000 0.0000 0.0000 0.2500 1.7500 0.0000 0.0000 b 0.1850 2.0000 1.4179 1.4095 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 
main 6.0000 2.0000 45.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.0951 0.2501 0.7502 0.0906 0.1145 b 0.2660 1.0002 1.2826 1.2743 0.2374 0.1620 0.3508 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 2.0000 42.0000 10.0000 2.0000 10.0000 9.0000 2.0000 0.0913 0.2501 2.2508 0.0906 0.1145 b 0.2320 2.5008 1.2774 1.2691 0.3906 0.2890 0.2058 0.1807 0.2407 0.1591 0.3959 0.1571 0.2318 
main 6.0000 2.0000 61.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 b 0.1640 2.5000 1.4209 1.4126 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
main 6.0000 2.0000 27.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.1005 0.2488 0.9951 0.0906 0.1145 b 0.2460 1.2451 1.0177 1.0094 0.1920 0.1628 0.3889 0.2514 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 2.0000 51.0000 6.0000 0.0000 6.0000 5.0000 2.0000 0.1001 0.2508 1.2542 0.0906 0.1145 b 0.1810 1.5042 1.3760 1.3677 0.3030 0.1607 0.3954 0.2340 0.1611 0.0000 0.0000 0.0000 0.0000 
main 6.0000 2.0000 26.0000 5.0000 0.0000 5.0000 4.0000 1.0000 0.0533 0.2496 0.9986 0.0349 0.0588 b 0.1800 1.2486 1.2766 1.2683 0.2233 0.2507 0.3236 0.2010 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 2.0000 15.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.0953 0.2495 1.7464 0.0906 0.1145 b 0.1790 1.9964 1.4420 1.4337 0.1701 0.2154 0.3560 0.1537 0.3405 0.1602 0.3507 0.0000 0.0000 
main 6.0000 2.0000 59.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0529 0.2503 2.0022 0.0349 0.0588 b 0.1650 2.2522 1.3871 1.3787 0.2858 0.2461 0.2993 0.1826 0.2758 0.1751 0.3151 0.2223 0.0000 
main 6.0000 2.0000 19.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 b 0.1850 2.5000 1.3392 1.3308 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
main 6.0000 2.0000 32.0000 7.0000 1.0000 7.0000 6.0000 1.0000 0.0562 0.2498 1.4987 0.0349 0.0588 b 0.1880 1.7487 1.4200 1.4117 0.1815 0.2696 0.2979 0.2685 0.3035 0.1778 0.0000 0.0000 0.0000 
