group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
main 8.0000 2.0000 35.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0570 0.2501 1.7510 0.0349 0.0588 b 0.1540 2.0010 1.1008 1.0924 0.2415 0.3551 0.2634 0.2312 0.2635 0.2318 0.1645 0.0000 0.0000 
main 8.0000 2.0000 49.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 b 0.2330 1.5000 1.0411 1.0328 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
main 8.0000 2.0000 16.0000 9.0000 1.0000 9.0000 8.0000 0.0000 0.0000 0.2500 2.0000 0.0000 0.0000 b 0.1600 2.2500 1.4116 1.4033 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 
main 8.0000 2.0000 31.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 b 0.2430 1.7500 1.4606 1.4523 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
main 8.0000 2.0000 50.0000 6.0000 0.0000 6.0000 5.0000 1.0000 0.0441 0.2494 1.2472 0.0349 0.0588 b 0.1970 1.4972 1.2929 1.2846 0.2517 0.2005 0.3184 0.2525 0.2242 0.0000 0.0000 0.0000 0.0000 
main 8.0000 2.0000 23.0000 4.0000 0.0000 4.0000 3.0000 1.0000 0.0422 0.2511 0.7534 0.0349 0.0588 b 0.2400 1.0034 1.2197 1.2114 0.2967 0.2434 0.2133 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 8.0000 2.0000 21.0000 10.0000 2.0000 10.0000 9.0000 2.0000 0.0927 0.2504 2.2533 0.0906 0.1145 NA E 2.5033 1.1207 1.1124 0.2362 0.1622 0.1884 0.3959 0.2894 0.1578 0.2733 0.1656 0.3845 
main 8.0000 2.0000 61.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 b 0.4300 2.5000 1.1199 1.1115 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
main 8.0000 2.0000 24.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.0928 0.2490 0.7470 0.0906 0.1145 b 0.3540 0.9970 1.3184 1.3101 0.1648 0.2337 0.3486 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 8.0000 2.0000 12.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.0922 0.2504 1.5023 0.0906 0.1145 b 0.3200 1.7523 1.2202 1.2119 0.1838 0.1559 0.3633 0.2453 0.1906 0.3634 0.0000 0.0000 0.0000 
main 8.0000 2.0000 19.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 b 0.6190 2.5000 1.4021 1.3937 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
main 8.0000 2.0000 57.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.1031 0.2494 1.7460 0.0906 0.1145 b 0.2340 1.9960 1.4106 1.4023 0.1831 0.3905 0.1862 0.3890 0.1561 0.2736 0.1675 0.0000 0.0000 
main 8.0000 2.0000 27.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.1123 0.2502 1.0010 0.0906 0.1145 b 0.2420 1.2510 1.4160 1.4076 0.1594 0.3837 0.3026 0.1553 0.0000 0.0000 0.0000 0.0000 0.0000 
main 8.0000 2.0000 48.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.1140 0.2504 1.0017 0.0906 0.1145 b 0.2490 1.2517 1.0362 1.0279 0.1507 0.3656 0.1543 0.3311 0.0000 0.0000 0.0000 0.0000 0.0000 
main 8.0000 2.0000 53.0000 7.0000 1.0000 7.0000 6.0000 1.0000 0.0437 0.2508 1.5046 0.0349 0.0588 b 0.1830 1.7546 1.4852 1.4768 0.1984 0.2992 0.2254 0.2881 0.2120 0.2815 0.0000 0.0000 0.0000 
