group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
run 2.0000 2.0000 34.0000 8.0000 1.0000 8.0000 7.0000 0.0000 0.0000 0.2500 1.7500 0.0000 0.0000 m 0.1600 2.0000 1.0248 3.0087 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 
run 2.0000 2.0000 28.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 m 0.2450 1.5000 1.1227 2.6089 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
run 2.0000 2.0000 41.0000 10.0000 2.0000 10.0000 9.0000 1.0000 0.0583 0.2497 2.2477 0.0349 0.0588 m 0.1500 2.4977 1.1055 3.5899 0.2536 0.1779 0.2557 0.2974 0.1925 0.2624 0.3649 0.1951 0.2482 
run 2.0000 2.0000 36.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.0929 0.2505 1.7532 0.0906 0.1145 m 0.1880 2.0032 1.3645 3.3622 0.3932 0.1587 0.3401 0.2978 0.1762 0.2130 0.1744 0.0000 0.0000 
run 2.0000 2.0000 55.0000 8.0000 1.0000 8.0000 7.0000 0.0000 0.0000 0.2500 1.7500 0.0000 0.0000 m 0.1410 2.0000 1.4979 3.4924 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 
run 2.0000 2.0000 21.0000 10.0000 2.0000 10.0000 9.0000 2.0000 0.0949 0.2504 2.2538 0.0906 0.1145 m 0.1670 2.5038 1.3757 3.8795 0.3783 0.1531 0.2366 0.1767 0.3762 0.2917 0.1535 0.3264 0.1614 
run 2.0000 2.0000 14.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0523 0.2504 1.7527 0.0349 0.0588 m 0.1660 2.0027 1.1423 3.1451 0.2686 0.1900 0.2220 0.1952 0.3265 0.2472 0.3031 0.0000 0.0000 
run 2.0000 2.0000 61.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 m 0.1800 2.5000 1.2258 3.7257 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
run 2.0000 2.0000 51.0000 6.0000 0.0000 6.0000 5.0000 2.0000 0.0990 0.2496 1.2480 0.0906 0.1145 m 0.1610 1.4980 1.2907 2.7737 0.1551 0.3874 0.2185 0.3151 0.1720 0.0000 0.0000 0.0000 0.0000 
run 2.0000 2.0000 60.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.0917 0.2503 2.0028 0.0906 0.1145 m 0.1980 2.2528 1.3564 3.5952 0.2360 0.3912 0.1511 0.3674 0.2817 0.1508 0.1856 0.2390 0.0000 
