group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
main 10.0000 1.0000 10.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 b 0.1920 1.7500 1.3926 1.3843 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
main 10.0000 1.0000 23.0000 4.0000 0.0000 4.0000 3.0000 1.0000 0.0520 0.2503 0.7510 0.0349 0.0588 b 0.2200 1.0010 1.3675 1.3592 0.2502 0.1985 0.3024 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 10.0000 1.0000 21.0000 10.0000 2.0000 10.0000 9.0000 2.0000 0.0945 0.2498 2.2483 0.0906 0.1145 b 0.1800 2.4983 1.3190 1.3106 0.1503 0.3286 0.1595 0.1850 0.3670 0.2229 0.2775 0.3928 0.1647 
main 10.0000 1.0000 8.0000 6.0000 0.0000 6.0000 5.0000 1.0000 0.0365 0.2509 1.2546 0.0349 0.0588 b 0.2830 1.5046 1.2325 1.2242 0.2436 0.2836 0.2049 0.2306 0.2920 0.0000 0.0000 0.0000 0.0000 
main 10.0000 1.0000 40.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 b 0.1350 2.5000 1.3105 1.3022 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
main 10.0000 1.0000 31.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 b 0.2710 1.7500 1.3774 1.3690 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
main 10.0000 1.0000 55.0000 8.0000 1.0000 8.0000 7.0000 0.0000 0.0000 0.2500 1.7500 0.0000 0.0000 b 0.1650 2.0000 1.0152 1.0068 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 
main 10.0000 1.0000 4.0000 5.0000 0.0000 5.0000 4.0000 0.0000 0.0000 0.2500 1.0000 0.0000 0.0000 b 0.2430 1.2500 1.1292 1.1208 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 
main 10.0000 1.0000 50.0000 6.0000 0.0000 6.0000 5.0000 1.0000 0.0520 0.2490 1.2452 0.0349 0.0588 b 0.1280 1.4952 1.1855 1.1771 0.1888 0.3122 0.2401 0.2127 0.2914 0.0000 0.0000 0.0000 0.0000 
main 10.0000 2.0000 3.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.1123 0.2513 0.7539 0.0906 0.1145 b 0.2320 1.0039 1.3786 1.3702 0.2139 0.1625 0.3775 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 10.0000 2.0000 6.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.1073 0.2493 0.9970 0.0906 0.1145 b 0.1440 1.2470 1.1547 1.1464 0.2528 0.1697 0.3998 0.1748 0.0000 0.0000 0.0000 0.0000 0.0000 
main 10.0000 2.0000 45.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.1123 0.2487 0.7461 0.0906 0.1145 b 0.2150 0.9961 1.4144 1.4061 0.1973 0.1712 0.3775 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 10.0000 2.0000 54.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.0929 0.2501 1.5007 0.0906 0.1145 b 0.1440 1.7507 1.4655 1.4572 0.1628 0.3932 0.1733 0.3018 0.1799 0.2897 0.0000 0.0000 0.0000 
main 10.0000 2.0000 17.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0563 0.2505 2.0043 0.0349 0.0588 b 0.1390 2.2543 1.2512 1.2429 0.3145 0.2226 0.1547 0.2048 0.2952 0.2391 0.3122 0.2612 0.0000 
main 10.0000 2.0000 39.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.0993 0.2504 2.0034 0.0906 0.1145 b 0.1300 2.2534 1.2838 1.2754 0.2638 0.1510 0.3668 0.1569 0.3862 0.1861 0.3302 0.1624 0.0000 
main 10.0000 2.0000 41.0000 10.0000 2.0000 10.0000 9.0000 1.0000 0.0581 0.2499 2.2495 0.0349 0.0588 b 0.1040 2.4995 1.1995 1.1912 0.1624 0.2270 0.3109 0.2548 0.3524 0.1999 0.2810 0.2448 0.2163 
main 10.0000 2.0000 14.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0478 0.2505 1.7537 0.0349 0.0588 b 0.1380 2.0037 1.0860 1.0777 0.3047 0.2044 0.2427 0.3019 0.2673 0.1757 0.2570 0.0000 0.0000 
main 10.0000 2.0000 18.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.0909 0.2497 1.9976 0.0906 0.1145 b 0.1450 2.2476 1.0597 1.0514 0.1809 0.2898 0.2161 0.1673 0.3963 0.3610 0.2339 0.1522 0.0000 
main 10.0000 2.0000 11.0000 7.0000 1.0000 7.0000 6.0000 1.0000 0.0491 0.2504 1.5025 0.0349 0.0588 b 0.2180 1.7525 1.1160 1.1077 0.1775 0.2523 0.3268 0.2552 0.2253 0.2654 0.0000 0.0000 0.0000 
main 10.0000 2.0000 52.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 b 0.1160 1.7500 1.2150 1.2067 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
main 10.0000 2.0000 26.0000 5.0000 0.0000 5.0000 4.0000 1.0000 0.0552 0.2503 1.0014 0.0349 0.0588 b 0.2700 1.2514 1.4820 1.4737 0.2469 0.3261 0.2340 0.1944 0.0000 0.0000 0.0000 0.0000 0.0000 
main 10.0000 2.0000 23.0000 4.0000 0.0000 4.0000 3.0000 1.0000 0.0477 0.2508 0.7524 0.0349 0.0588 b 0.2710 1.0024 1.0120 1.0037 0.2420 0.3023 0.2081 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 10.0000 2.0000 19.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 b 0.0610 2.5000 1.1280 1.1196 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
main 10.0000 2.0000 22.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 b 0.2120 1.0000 1.2540 1.2456 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
